source_name,target_name,rating,time,str_time
Don Hudson,John Spellman,9,1298267256,2011-02-21 14:47
John Spellman,Don Hudson,7,1298267346,2011-02-21 14:49
Joe Herrera,Jacqueline Cresci,1,1298311685,2011-02-22 3:08
Jacqueline Cresci,Joe Herrera,1,1298311860,2011-02-22 3:10
Terry Vick,Diane Bennett,1,1298314077,2011-02-22 3:47
Diane Bennett,Terry Vick,1,1298314094,2011-02-22 3:48
Terry Vick,Jacqueline Cresci,1,1298315498,2011-02-22 4:11
Jacqueline Cresci,Terry Vick,1,1298315517,2011-02-22 4:11
Paul Blaylock,Michael Bach,1,1298346435,2011-02-22 12:47
Michael Bach,Paul Blaylock,1,1298346450,2011-02-22 12:47
Jeannine Gay,Terry Vick,2,1298399915,2011-02-23 3:38
Christina Crilly,William Pacheco,1,1298431339,2011-02-23 12:22
Christina Crilly,Douglas Brighton,1,1298431428,2011-02-23 12:23
Douglas Brighton,Christina Crilly,1,1298431544,2011-02-23 12:25
Don Hudson,Marie Francis,1,1298487310,2011-02-24 3:55
Marie Francis,Don Hudson,1,1298487318,2011-02-24 3:55
Benjamin Hodson,Robert Laporte,1,1298513463,2011-02-24 11:11
Robert Laporte,Benjamin Hodson,1,1298513681,2011-02-24 11:14
Paul Blaylock,Robert Laporte,1,1298520616,2011-02-24 13:10
Robert Laporte,Paul Blaylock,1,1298520694,2011-02-24 13:11
Sheri Rountree,Ida Alligood,1,1298577705,2011-02-25 5:01
Terry Vick,Elizabeth Span,1,1298584879,2011-02-25 7:01
Elizabeth Span,Terry Vick,1,1298584914,2011-02-25 7:01
Terry Vick,Jackie Jones,1,1298589590,2011-02-25 8:19
Jackie Jones,Terry Vick,1,1298589707,2011-02-25 8:21
Joe Herrera,Mark Ponce,2,1298611412,2011-02-25 14:23
Mark Ponce,Joe Herrera,2,1298611459,2011-02-25 14:24
William Pacheco,Michael Bach,1,1298623979,2011-02-25 17:52
Rhonda Mitchell,Jeffrey Johnson,1,1298645238,2011-02-25 23:47
Jeffrey Johnson,Rhonda Mitchell,1,1298645445,2011-02-25 23:50
Harold Bailey,Nicole Gifford,2,1298646564,2011-02-26 0:09
Nicole Gifford,Harold Bailey,2,1298647570,2011-02-26 0:26
Kate Lee,Robert Laporte,1,1298653534,2011-02-26 2:05
Robert Laporte,Kate Lee,1,1298653560,2011-02-26 2:05
James Kain,Robert Laporte,1,1298654517,2011-02-26 2:21
Robert Laporte,James Kain,1,1298654518,2011-02-26 2:21
Ronald Mahon,Ida Alligood,2,1298654790,2011-02-26 2:26
Ronald Mahon,Helen Chavez,1,1298657430,2011-02-26 3:10
Kate Lee,Joshua Hume,1,1298665050,2011-02-26 5:17
James Kain,Ashley Florence,2,1298665395,2011-02-26 5:23
Ashley Florence,James Kain,1,1298667152,2011-02-26 5:52
Terry Vick,David Young,1,1298667648,2011-02-26 6:00
Helen Chavez,Ronald Mahon,1,1298667688,2011-02-26 6:01
Robert Laporte,Charles Fisher,2,1298694080,2011-02-26 13:21
Charles Fisher,Robert Laporte,2,1298694138,2011-02-26 13:22
Bobby Lee,John Spellman,2,1298708157,2011-02-26 17:15
Harold Bailey,Alicia Strong,3,1298740676,2011-02-27 2:17
Melody Tomlin,John Knowles,1,1298757245,2011-02-27 6:54
John Knowles,Melody Tomlin,1,1298757269,2011-02-27 6:54
John Spellman,Robert Laporte,1,1298759550,2011-02-27 7:32
Melody Tomlin,Ora Singh,1,1298778315,2011-02-27 12:45
Ora Singh,Melody Tomlin,1,1298778361,2011-02-27 12:46
Michael Bach,Olga Booth,1,1298795456,2011-02-27 17:30
Olga Booth,Michael Bach,1,1298795469,2011-02-27 17:31
John Knowles,Lisa Yeaton,1,1298843672,2011-02-28 6:54
Lisa Yeaton,John Knowles,1,1298843684,2011-02-28 6:54
Jeannine Gay,Don Hudson,2,1298844200,2011-02-28 7:03
Jeannine Gay,Jerri Copstead,1,1298844210,2011-02-28 7:03
Jerri Copstead,Jeannine Gay,1,1298844224,2011-02-28 7:03
Jeannine Gay,Frankie Hugo,2,1298844292,2011-02-28 7:04
Frankie Hugo,Jeannine Gay,2,1298844298,2011-02-28 7:04
Christina Crilly,Ashley Florence,1,1298874598,2011-02-28 15:29
Michael Bach,Ashley Florence,1,1298874793,2011-02-28 15:33
Ashley Florence,Michael Bach,1,1298874964,2011-02-28 15:36
Ashley Florence,Christina Crilly,1,1298875016,2011-02-28 15:36
Robert Laporte,Peter Wallace,1,1298878913,2011-02-28 16:41
Peter Wallace,Robert Laporte,1,1298878997,2011-02-28 16:43
David Young,Terry Vick,1,1298880775,2011-02-28 17:12
Michael Bach,William Pacheco,3,1298898117,2011-02-28 22:01
John Knowles,Christina Crilly,1,1298926935,2011-03-01 6:02
Christina Crilly,John Knowles,1,1298927097,2011-03-01 6:04
Ronald Mahon,Jon Mclaughlin,2,1298928761,2011-03-01 6:32
Jon Mclaughlin,Ronald Mahon,2,1298928785,2011-03-01 6:33
Paul Blaylock,Charles Fisher,1,1298929715,2011-03-01 6:48
Charles Fisher,Paul Blaylock,1,1298929725,2011-03-01 6:48
Don Hudson,Walter Schick,6,1298950354,2011-03-01 12:32
Joe Herrera,Tiffany Moore,1,1299031253,2011-03-02 11:00
Tiffany Moore,Joe Herrera,1,1299031290,2011-03-02 11:01
Bennie Winski,Tiffany Moore,1,1299032633,2011-03-02 11:23
Tiffany Moore,Bennie Winski,1,1299032672,2011-03-02 11:24
Joe Herrera,Kristie Moore,1,1299034390,2011-03-02 11:53
Kristie Moore,Joe Herrera,1,1299034411,2011-03-02 11:53
Bennie Winski,Christina Crilly,1,1299038270,2011-03-02 12:57
Christina Crilly,Bennie Winski,1,1299038485,2011-03-02 13:01
Jon Mclaughlin,Shelton Ruiz,1,1299041120,2011-03-02 13:45
Shelton Ruiz,Jon Mclaughlin,1,1299041134,2011-03-02 13:45
John Knowles,Tiffany Moore,1,1299041572,2011-03-02 13:52
Tiffany Moore,John Knowles,1,1299041644,2011-03-02 13:54
Tiffany Moore,Melba Mondino,2,1299043467,2011-03-02 14:24
Melba Mondino,Tiffany Moore,2,1299043552,2011-03-02 14:25
Christina Crilly,Melba Mondino,1,1299044295,2011-03-02 14:38
Melba Mondino,Christina Crilly,1,1299044403,2011-03-02 14:40
Rhonda Mitchell,Kate Lee,1,1299085321,2011-03-03 2:02
Kate Lee,Rhonda Mitchell,1,1299085332,2011-03-03 2:02
George Mclaughlin,John Spellman,2,1299087811,2011-03-03 2:43
John Spellman,George Mclaughlin,2,1299088214,2011-03-03 2:50
Douglas Brighton,John Spellman,1,1299088418,2011-03-03 2:53
John Spellman,Edgar Guyton,1,1299093649,2011-03-03 4:20
Edgar Guyton,John Spellman,1,1299093675,2011-03-03 4:21
John Hogg,Jerri Copstead,1,1299101381,2011-03-03 6:29
Jerri Copstead,John Hogg,1,1299103259,2011-03-03 7:00
John Spellman,Ronald Riley,1,1299151908,2011-03-03 20:31
Ronald Riley,John Spellman,1,1299152112,2011-03-03 20:35
Alicia Strong,Harold Bailey,1,1299178293,2011-03-04 3:51
Melba Mondino,Marie Richter,1,1299204601,2011-03-04 11:10
Marie Richter,Melba Mondino,1,1299204728,2011-03-04 11:12
Bennie Winski,Latoria Scranton,1,1299204954,2011-03-04 11:15
Latoria Scranton,Bennie Winski,1,1299205271,2011-03-04 11:21
Jesus Reyes,John Spellman,2,1299206112,2011-03-04 11:35
John Spellman,Jesus Reyes,2,1299206120,2011-03-04 11:35
Edgar Guyton,John Knowles,3,1299275608,2011-03-05 6:53
John Spellman,Mary Gaines,1,1299283600,2011-03-05 9:06
Mary Gaines,John Spellman,1,1299283609,2011-03-05 9:06
Ida Alligood,Edith Spence,2,1299289950,2011-03-05 10:52
Edith Spence,Ida Alligood,2,1299290476,2011-03-05 11:01
Ida Alligood,David Berstein,1,1299304119,2011-03-05 14:48
David Berstein,Ida Alligood,1,1299304160,2011-03-05 14:49
Ida Alligood,Sheri Rountree,2,1299436669,2011-03-07 3:37
Ida Alligood,Dayna Garrison,1,1299438046,2011-03-07 4:00
Dayna Garrison,Ida Alligood,1,1299438055,2011-03-07 4:00
Ida Alligood,James Kain,1,1299446922,2011-03-07 6:28
James Kain,Ida Alligood,1,1299446966,2011-03-07 6:29
Walter Hatch,Ashley Florence,3,1299448000,2011-03-07 6:46
Sheri Rountree,John Spellman,1,1299490927,2011-03-07 18:42
Ida Alligood,Nicole Gifford,1,1299521853,2011-03-08 3:17
Nicole Gifford,Ida Alligood,1,1299526904,2011-03-08 4:41
Christina Crilly,Edgar Lee,1,1299530755,2011-03-08 5:45
Edgar Lee,Christina Crilly,1,1299530790,2011-03-08 5:46
Ronald Mahon,Kristie Moore,2,1299531272,2011-03-08 5:54
Kristie Moore,Ronald Mahon,2,1299531325,2011-03-08 5:55
Paul Blaylock,Don Hudson,8,1299556897,2011-03-08 13:01
Taryn Garza,Julie Goldberg,2,1299557058,2011-03-08 13:04
Ronald Mahon,Lisa Yeaton,2,1299612558,2011-03-09 4:29
John Spellman,Judy Davis,2,1299679074,2011-03-09 22:57
Ronald Mahon,Ashley Fisher,1,1299680713,2011-03-09 23:25
Ashley Fisher,Ronald Mahon,1,1299690392,2011-03-10 2:06
Ronald Mahon,Nicholas Hodge,1,1299695065,2011-03-10 3:24
Nicholas Hodge,Lisa Yeaton,1,1299695092,2011-03-10 3:24
Nicholas Hodge,Ronald Mahon,1,1299695194,2011-03-10 3:26
Lisa Yeaton,Nicholas Hodge,1,1299696031,2011-03-10 3:40
John Spellman,Willie Rogers,1,1299732938,2011-03-10 13:55
Willie Rogers,John Spellman,1,1299732960,2011-03-10 13:55
Felicia Miller,Ronald Mahon,2,1299735275,2011-03-10 14:34
Frankie Hugo,Jack Pretti,1,1299758045,2011-03-10 20:54
Jack Pretti,Frankie Hugo,1,1299758069,2011-03-10 20:54
Ronald Mahon,Felicia Miller,2,1299767299,2011-03-10 23:28
Ronald Mahon,Dayna Garrison,4,1299770717,2011-03-11 0:25
John Spellman,Charles Fisher,1,1299912911,2011-03-12 15:55
Charles Fisher,John Spellman,1,1299912917,2011-03-12 15:55
Ronald Mahon,Eddie Post,1,1299950086,2011-03-13 2:14
Ronald Mahon,Patricia Wright,1,1299985463,2011-03-13 12:04
Patricia Wright,Ronald Mahon,1,1299985655,2011-03-13 12:07
John Spellman,Robert Holley,2,1300015562,2011-03-13 20:26
Robert Holley,John Spellman,2,1300015952,2011-03-13 20:32
Joe Herrera,Eddie Post,2,1300042937,2011-03-14 4:02
Eddie Post,Joe Herrera,1,1300043118,2011-03-14 4:05
Judy Davis,John Spellman,2,1300184212,2011-03-15 19:16
Nicholas Hodge,Jose Armbruster,1,1300209236,2011-03-16 2:13
Jose Armbruster,Nicholas Hodge,1,1300211126,2011-03-16 2:45
Nikki Conly,Laverne Stanley,1,1300226424,2011-03-16 7:00
Laverne Stanley,Nikki Conly,1,1300226821,2011-03-16 7:07
Rhonda Mitchell,Nakita Kennedy,1,1300231849,2011-03-16 8:30
Nakita Kennedy,Rhonda Mitchell,1,1300232683,2011-03-16 8:44
John Spellman,Victor Ferguson,1,1300232689,2011-03-16 8:44
Rhonda Mitchell,Ronald Mahon,1,1300233490,2011-03-16 8:58
John Spellman,Sheri Rountree,3,1300240397,2011-03-16 10:53
Ronald Mahon,Patricia Victor,1,1300244368,2011-03-16 11:59
Raymond Lockwood,Jose Armbruster,1,1300261803,2011-03-16 16:50
Jose Armbruster,Raymond Lockwood,1,1300262139,2011-03-16 16:55
Raymond Mcpherson,John Spellman,2,1300292103,2011-03-17 1:15
Robert Holley,Frankie Hugo,1,1300330195,2011-03-17 11:49
Ronald Mahon,Jeannine Gay,3,1300332304,2011-03-17 12:25
Jeannine Gay,Ronald Mahon,3,1300332465,2011-03-17 12:27
Jeannine Gay,John Spellman,3,1300333013,2011-03-17 12:36
Ronald Mahon,Leo Davis,3,1300402382,2011-03-18 7:53
John Spellman,Keith Johnson,1,1300411885,2011-03-18 10:31
Keith Johnson,John Spellman,1,1300414646,2011-03-18 11:17
Rhonda Mitchell,Christina Crilly,2,1300459755,2011-03-18 23:49
Christina Crilly,Rhonda Mitchell,2,1300459769,2011-03-18 23:49
Ronald Mahon,Rhonda Mitchell,1,1300473495,2011-03-19 3:38
John Spellman,Raymond Lockwood,2,1300568051,2011-03-20 5:54
Michael Bach,Leo Davis,1,1300652886,2011-03-21 5:28
Ann Douglass,John Spellman,5,1300708855,2011-03-21 21:00
John Spellman,Raymond Mcpherson,3,1300720137,2011-03-22 0:08
John Spellman,Merle Mcintyre,1,1300745124,2011-03-22 7:05
Ida Alligood,Jerri Copstead,-1,1300756036,2011-03-22 10:07
Robert Holley,Jerri Copstead,-1,1300756138,2011-03-22 10:08
Michael Bach,Jerri Copstead,-1,1300756262,2011-03-22 10:11
Merle Mcintyre,John Spellman,2,1300789107,2011-03-22 19:18
Jaime Hardy,Ronald Mahon,2,1300815963,2011-03-23 2:46
Laverne Stanley,Phillip Swanson,1,1300839353,2011-03-23 9:15
Robert Holley,Ryan Beltrami,1,1300839891,2011-03-23 9:24
Ryan Beltrami,Robert Holley,1,1300839914,2011-03-23 9:25
Phillip Swanson,Laverne Stanley,1,1300844813,2011-03-23 10:46
Ida Alligood,Michael Bach,1,1300847914,2011-03-23 11:38
Michael Bach,Ida Alligood,1,1300848459,2011-03-23 11:47
Ida Alligood,Ronald Mahon,3,1300857386,2011-03-23 14:16
Michael Bach,Frankie Hugo,1,1300864405,2011-03-23 16:13
Elizabeth Span,Phillip Swanson,1,1300869246,2011-03-23 17:34
Raymond Lockwood,John Spellman,2,1300922188,2011-03-24 8:16
Laverne Stanley,Frederick Kutner,1,1300928214,2011-03-24 9:56
Frederick Kutner,Laverne Stanley,1,1300928241,2011-03-24 9:57
Frederick Kutner,Leo Davis,1,1300931572,2011-03-24 10:52
Ronald Mahon,Frederick Kutner,4,1300933559,2011-03-24 11:25
Frederick Kutner,Ronald Mahon,4,1300933628,2011-03-24 11:27
Jennifer Dull,Corey Pelchat,1,1300933842,2011-03-24 11:30
Ronald Mahon,Floyd Mullen,2,1300933941,2011-03-24 11:32
Floyd Mullen,Ronald Mahon,2,1300934003,2011-03-24 11:33
Corey Pelchat,Jennifer Dull,1,1300934773,2011-03-24 11:46
Frederick Kutner,John Spellman,1,1300936617,2011-03-24 12:16
Frederick Kutner,Joe Herrera,1,1300936648,2011-03-24 12:17
Frederick Kutner,Felicia Miller,1,1300937005,2011-03-24 12:23
Christina Crilly,Nancy Winbush,1,1300997415,2011-03-25 5:10
Nancy Winbush,Christina Crilly,2,1300998239,2011-03-25 5:23
Judy Davis,Sheri Rountree,2,1301003730,2011-03-25 6:55
Bennie Winski,Stephen Sanders,1,1301005357,2011-03-25 7:22
Christina Crilly,Richard Horton,1,1301019704,2011-03-25 11:21
Richard Horton,Christina Crilly,1,1301019908,2011-03-25 11:25
Felicia Miller,Frederick Kutner,1,1301020983,2011-03-25 11:43
John Spellman,Frederick Kutner,1,1301023265,2011-03-25 12:21
Bennie Winski,Benjamin Hodson,1,1301029977,2011-03-25 14:12
John Spellman,Jerri Copstead,-1,1301032557,2011-03-25 14:55
John Mancilla,Michael Bach,4,1301053223,2011-03-25 20:40
Michael Bach,John Mancilla,4,1301053275,2011-03-25 20:41
Stephen Sanders,Jennifer Perez,1,1301084933,2011-03-26 5:28
Jennifer Perez,Stephen Sanders,1,1301086321,2011-03-26 5:52
David Young,Jefferson Kowalik,1,1301089006,2011-03-26 6:36
Nancy Winbush,Laverne Stanley,1,1301105775,2011-03-26 11:16
Felicia Miller,Ann Douglass,2,1301142985,2011-03-26 21:36
Ronald Mahon,Daniel Coelho,2,1301148833,2011-03-26 23:13
Ronald Mahon,David Franco,1,1301149634,2011-03-26 23:27
David Franco,Ronald Mahon,1,1301149695,2011-03-26 23:28
Leo Davis,Frederick Kutner,1,1301167471,2011-03-27 4:24
Daniel Coelho,Ronald Mahon,2,1301168075,2011-03-27 4:34
Daniel Coelho,Joshua Hume,5,1301168216,2011-03-27 4:36
Bennie Winski,Jerri Copstead,-1,1301193533,2011-03-27 11:38
Alicia Strong,Bonny Minors,1,1301235483,2011-03-27 23:18
Bonny Minors,Alicia Strong,1,1301235509,2011-03-27 23:18
Bonny Minors,Sheri Rountree,1,1301235545,2011-03-27 23:19
Alicia Strong,Tamara Jones,1,1301245065,2011-03-28 1:57
Don Hudson,Irene Carr,7,1301329949,2011-03-29 1:32
Ronald Mahon,Don Hudson,7,1301333078,2011-03-29 2:24
Ronald Mahon,John Spellman,7,1301333083,2011-03-29 2:24
John Mancilla,Paul Blaylock,8,1301333303,2011-03-29 2:28
Laverne Stanley,Alicia Strong,1,1301339346,2011-03-29 4:09
Alicia Strong,Laverne Stanley,1,1301339497,2011-03-29 4:11
Ronald Mahon,Christina Haines,4,1301341025,2011-03-29 4:37
Don Hudson,Frances Mccloughan,1,1301354601,2011-03-29 8:23
Frances Mccloughan,Don Hudson,1,1301354685,2011-03-29 8:24
Frances Mccloughan,Leo Davis,1,1301354726,2011-03-29 8:25
Felicia Miller,Don Hudson,4,1301365737,2011-03-29 11:28
Felicia Miller,Bonny Minors,1,1301365872,2011-03-29 11:31
Bonny Minors,Felicia Miller,1,1301366024,2011-03-29 11:33
Don Hudson,Joe Herrera,1,1301366233,2011-03-29 11:37
Don Hudson,William Ortega,1,1301369843,2011-03-29 12:37
William Ortega,Don Hudson,1,1301369929,2011-03-29 12:38
Ronald Mahon,Chad Barger,1,1301439896,2011-03-30 8:04
Frances Mccloughan,Harold Bailey,1,1301447178,2011-03-30 10:06
Ronald Mahon,Stephen Sanders,2,1301453104,2011-03-30 11:45
Patricia Wright,Ronald Riley,1,1301513674,2011-03-31 4:34
Ronald Riley,Patricia Wright,1,1301514095,2011-03-31 4:41
Ronald Mahon,Charles Sanchez,1,1301521483,2011-03-31 6:44
Ronald Mahon,Emilio Wigfield,1,1301522463,2011-03-31 7:01
Emilio Wigfield,Ronald Mahon,1,1301523090,2011-03-31 7:11
John Spellman,Stephen Kantor,3,1301569600,2011-03-31 20:06
Don Hudson,Ida Alligood,1,1301600149,2011-04-01 4:35
Ida Alligood,Don Hudson,2,1301600347,2011-04-01 4:39
Jesus Reyes,Don Hudson,8,1301607874,2011-04-01 6:44
Frankie Hugo,Michael Bach,1,1301613623,2011-04-01 8:20
Felicia Miller,Nicole Gifford,1,1301617654,2011-04-01 9:27
Raymond Lockwood,Luke Reavis,1,1301618419,2011-04-01 9:40
Luke Reavis,Raymond Lockwood,1,1301618445,2011-04-01 9:40
Stephen Kantor,John Spellman,2,1301630013,2011-04-01 12:53
Ronald Mahon,Joanne Barnett,3,1301683979,2011-04-02 3:52
Joanne Barnett,Ronald Mahon,3,1301684510,2011-04-02 4:01
Raymond Lockwood,Cory Duncan,1,1301694943,2011-04-02 6:55
Cory Duncan,Raymond Lockwood,1,1301695372,2011-04-02 7:02
Barbara Summers,John Spellman,5,1301744133,2011-04-02 20:35
Barbara Wark,John Spellman,2,1301774796,2011-04-03 5:06
Ida Alligood,Laverne Stanley,3,1301785229,2011-04-03 8:00
Laverne Stanley,Ida Alligood,3,1301785244,2011-04-03 8:00
Laverne Stanley,Stephenie Jethva,1,1301820796,2011-04-03 17:53
Stephenie Jethva,Laverne Stanley,1,1301821270,2011-04-03 18:01
Laverne Stanley,Kris Gagne,1,1301827089,2011-04-03 19:38
Kris Gagne,Laverne Stanley,10,1301827808,2011-04-03 19:50
Michael Bach,Chris Delrosso,1,1301863197,2011-04-04 5:39
Chris Delrosso,Michael Bach,1,1301863380,2011-04-04 5:43
John Mancilla,George Smith,1,1301866634,2011-04-04 6:37
George Smith,Kate Lee,1,1301866652,2011-04-04 6:37
George Smith,John Mancilla,1,1301866658,2011-04-04 6:37
Laverne Stanley,Bennie Winski,2,1301897259,2011-04-04 15:07
Bennie Winski,Laverne Stanley,2,1301897279,2011-04-04 15:07
Paul Blaylock,John Spellman,5,1301898700,2011-04-04 15:31
Paul Blaylock,Ronald Mahon,5,1301898705,2011-04-04 15:31
Paul Blaylock,Frankie Hugo,8,1301898738,2011-04-04 15:32
Paul Blaylock,Trish Carrion,2,1301898760,2011-04-04 15:32
John Spellman,Paul Blaylock,5,1301899168,2011-04-04 15:39
John Spellman,John Mancilla,5,1301899174,2011-04-04 15:39
John Spellman,Terry Vick,5,1301899185,2011-04-04 15:39
John Spellman,Gladys Davis,5,1301899227,2011-04-04 15:40
John Spellman,Yolanda Rivas,2,1301899300,2011-04-04 15:41
John Spellman,Frankie Hugo,6,1301899327,2011-04-04 15:42
Joanne Barnett,Frankie Hugo,1,1301901228,2011-04-04 16:13
Raymond Lockwood,Michael Tubbs,1,1301901460,2011-04-04 16:17
Michael Tubbs,Raymond Lockwood,2,1301901472,2011-04-04 16:17
Frankie Hugo,Joanne Barnett,1,1301901475,2011-04-04 16:17
Emilio Wigfield,Diane Hunt,1,1301936770,2011-04-05 2:06
John Mancilla,Christina Crilly,2,1301938973,2011-04-05 2:42
Christina Crilly,John Mancilla,2,1301939042,2011-04-05 2:44
Diane Hunt,Emilio Wigfield,1,1301941162,2011-04-05 3:19
Ronald Mahon,Priscilla Newman,6,1301945087,2011-04-05 4:24
Priscilla Newman,Ronald Mahon,6,1301945157,2011-04-05 4:25
Bennie Winski,Paul Blaylock,1,1301972936,2011-04-05 12:08
Victor Ferguson,John Spellman,1,1301973638,2011-04-05 12:20
Don Hudson,Kate Lee,3,1301975394,2011-04-05 12:49
Kate Lee,Don Hudson,3,1301975616,2011-04-05 12:53
Laverne Stanley,Luis Daily,1,1301998379,2011-04-05 19:12
Luis Daily,Ronald Mahon,2,1301999041,2011-04-05 19:24
Laverne Stanley,Jaime Hardy,1,1302005851,2011-04-05 21:17
Jaime Hardy,Laverne Stanley,1,1302005904,2011-04-05 21:18
Estela Curry,Ronald Mahon,5,1302011702,2011-04-05 22:55
Ronald Mahon,Estela Curry,5,1302011717,2011-04-05 22:55
Victor Ferguson,Douglas Brighton,1,1302012516,2011-04-05 23:08
Jaime Hardy,Joseph Mcconnell,1,1302012679,2011-04-05 23:11
Michael Bach,Douglas Brighton,5,1302016172,2011-04-06 0:09
Don Hudson,Larry Rindels,1,1302017978,2011-04-06 0:39
Diane Hunt,Douglas Brighton,3,1302025647,2011-04-06 2:47
Judy Davis,Nancy Gonzalez,1,1302027411,2011-04-06 3:16
Nancy Gonzalez,Judy Davis,1,1302027787,2011-04-06 3:23
Don Hudson,Aaron Pena,1,1302043778,2011-04-06 7:49
Aaron Pena,Don Hudson,1,1302043935,2011-04-06 7:52
Douglas Brighton,Diane Hunt,3,1302044440,2011-04-06 8:00
Douglas Brighton,Kate Lee,1,1302044526,2011-04-06 8:02
Douglas Brighton,Victor Ferguson,1,1302044550,2011-04-06 8:02
Douglas Brighton,Michael Bach,5,1302044581,2011-04-06 8:03
Douglas Brighton,William Pacheco,8,1302044652,2011-04-06 8:04
Chad Barger,Ronald Mahon,2,1302055574,2011-04-06 11:06
Yolanda Rivas,Gladys Davis,1,1302069958,2011-04-06 15:05
Judy Davis,Joan Hinze,2,1302082638,2011-04-06 18:37
Joan Hinze,Judy Davis,2,1302082712,2011-04-06 18:38
Luis Daily,Larry Rindels,2,1302096657,2011-04-06 22:30
Larry Rindels,Luis Daily,2,1302097036,2011-04-06 22:37
Larry Rindels,Kathryn Wallace,1,1302103936,2011-04-07 0:32
Kathryn Wallace,Larry Rindels,1,1302103959,2011-04-07 0:32
Ronald Mahon,Austin Moore,1,1302107640,2011-04-07 1:34
Ronald Mahon,Kathryn Wallace,3,1302108245,2011-04-07 1:44
Kathryn Wallace,Ronald Mahon,3,1302108321,2011-04-07 1:45
John Spellman,Bobby Lee,2,1302112512,2011-04-07 2:55
Robert Laporte,Raymond Lockwood,1,1302117350,2011-04-07 4:15
Raymond Lockwood,Robert Laporte,1,1302117447,2011-04-07 4:17
Ronald Mahon,Luis Daily,4,1302121400,2011-04-07 5:23
Robert Laporte,Debra Seiler,1,1302132473,2011-04-07 8:27
Richard Horton,Nicholas Bradley,1,1302136506,2011-04-07 9:35
Nicholas Bradley,Richard Horton,1,1302136666,2011-04-07 9:37
Ronald Mahon,Nellie Henderson,5,1302203708,2011-04-08 4:15
Nellie Henderson,Ronald Mahon,6,1302203836,2011-04-08 4:17
Ronald Mahon,Michael Marbury,1,1302204154,2011-04-08 4:22
Michael Marbury,Ronald Mahon,1,1302204188,2011-04-08 4:23
Elaine Green,Reginald Engelking,1,1302212934,2011-04-08 6:48
Christina Crilly,John Spellman,5,1302236704,2011-04-08 13:25
John Spellman,Christina Crilly,4,1302236755,2011-04-08 13:25
Don Hudson,Cory Duncan,1,1302237680,2011-04-08 13:41
Cory Duncan,Don Hudson,1,1302237928,2011-04-08 13:45
Austin Moore,Larry Rindels,1,1302246463,2011-04-08 16:07
Larry Rindels,Austin Moore,1,1302246493,2011-04-08 16:08
Ronald Mahon,Jeffrey Thompson,2,1302278539,2011-04-09 1:02
Jeffrey Thompson,Ronald Mahon,4,1302279515,2011-04-09 1:18
Jeffrey Thompson,Ida Alligood,3,1302279761,2011-04-09 1:22
Ida Alligood,Jeffrey Thompson,3,1302287609,2011-04-09 3:33
Ronald Mahon,Scott Pyle,1,1302289160,2011-04-09 3:59
Scott Pyle,Ronald Mahon,1,1302289548,2011-04-09 4:05
Felicia Miller,Austin Moore,2,1302290506,2011-04-09 4:21
Robert Laporte,John Spellman,3,1302290513,2011-04-09 4:21
Austin Moore,Felicia Miller,2,1302290517,2011-04-09 4:21
Austin Moore,Ronald Mahon,5,1302292041,2011-04-09 4:47
Austin Moore,Don Hudson,5,1302292045,2011-04-09 4:47
Austin Moore,Laverne Stanley,5,1302292056,2011-04-09 4:47
Don Hudson,Austin Moore,2,1302292174,2011-04-09 4:49
Estela Curry,Diane Bennett,1,1302292905,2011-04-09 5:01
Raymond Lockwood,Barbara Serrano,1,1302296394,2011-04-09 5:59
Barbara Serrano,Raymond Lockwood,1,1302296411,2011-04-09 6:00
Ronald Mahon,Sue Marks,10,1302296669,2011-04-09 6:04
Walter Hatch,Timothy Shannon,1,1302322674,2011-04-09 13:17
Timothy Shannon,Walter Hatch,1,1302322871,2011-04-09 13:21
Kate Lee,Bonny Minors,1,1302323407,2011-04-09 13:30
